Demand,WorkDay,Temperature,fecha
4.23571122,1,26.1,2014-01-28T00:30:00Z
4.072024802,1,25.5,2014-01-28T01:00:00Z
3.9496819839999997,1,25.3,2014-01-28T01:30:00Z
3.863455764,1,25.2,2014-01-28T02:00:00Z
3.782921448,1,25.6,2014-01-28T02:30:00Z
3.750914214,1,25.4,2014-01-28T03:00:00Z
3.774026838,1,24.9,2014-01-28T03:30:00Z
3.911674908,1,25.4,2014-01-28T04:00:00Z
4.083479066,1,25.4,2014-01-28T04:30:00Z
4.457780862,1,25.1,2014-01-28T05:00:00Z
4.738669318,1,25.1,2014-01-28T05:30:00Z
5.1662891559999995,1,25.3,2014-01-28T06:00:00Z
5.5307649,1,26.6,2014-01-28T06:30:00Z
5.740055846000001,1,27.6,2014-01-28T07:00:00Z
6.055478326,1,28.6,2014-01-28T07:30:00Z
6.370171604,1,29.7,2014-01-28T08:00:00Z
6.603090352000001,1,31.1,2014-01-28T08:30:00Z
6.828410528,1,31.7,2014-01-28T09:00:00Z
7.05320779,1,32.3,2014-01-28T09:30:00Z
7.273420454,1,33.6,2014-01-28T10:00:00Z
7.489234392,1,33.9,2014-01-28T10:30:00Z
7.688985824,1,34.5,2014-01-28T11:00:00Z
7.902529586,1,34.9,2014-01-28T11:30:00Z
8.093689712,1,35.5,2014-01-28T12:00:00Z
8.276650944,1,36.1,2014-01-28T12:30:00Z
8.448313846,1,37.1,2014-01-28T13:00:00Z
8.595437519999999,1,36.9,2014-01-28T13:30:00Z
8.753984308,1,38.8,2014-01-28T14:00:00Z
8.89689414,1,39.3,2014-01-28T14:30:00Z
9.038300572,1,39.5,2014-01-28T15:00:00Z
9.168525732,1,40,2014-01-28T15:30:00Z
9.216343836,1,41,2014-01-28T16:00:00Z
9.180180324,1,41.4,2014-01-28T16:30:00Z
8.9641245,1,41.4,2014-01-28T17:00:00Z
8.813715367999999,1,40.7,2014-01-28T17:30:00Z
8.397653934,1,40.6,2014-01-28T18:00:00Z
7.950821208000001,1,31.5,2014-01-28T18:30:00Z
7.431896264,1,29.5,2014-01-28T19:00:00Z
6.995321722,1,27,2014-01-28T19:30:00Z
6.672167991999999,1,25.2,2014-01-28T20:00:00Z
6.2902120020000005,1,23.7,2014-01-28T20:30:00Z
5.8333703020000005,1,23.6,2014-01-28T21:00:00Z
5.387913668,1,22.7,2014-01-28T21:30:00Z
5.107892576,1,22.1,2014-01-28T22:00:00Z
4.9448619680000006,1,22,2014-01-28T22:30:00Z
5.09203623,1,21.6,2014-01-28T23:00:00Z
5.011866052,1,21.6,2014-01-28T23:30:00Z
4.616046140000001,1,21.7,2014-01-29T00:00:00Z
4.351257302,1,21.2,2014-01-29T00:30:00Z
4.20343671,1,21.2,2014-01-29T01:00:00Z
4.093308912,1,20.4,2014-01-29T01:30:00Z
3.997314944,1,20.4,2014-01-29T02:00:00Z
3.911748744,1,20.1,2014-01-29T02:30:00Z
3.870471146,1,19.8,2014-01-29T03:00:00Z
3.874619996,1,19.6,2014-01-29T03:30:00Z
3.977439676,1,19.5,2014-01-29T04:00:00Z
4.14175469,1,19.3,2014-01-29T04:30:00Z
4.489777004,1,19.5,2014-01-29T05:00:00Z
4.762810416000001,1,19.8,2014-01-29T05:30:00Z
5.133159326,1,19.2,2014-01-29T06:00:00Z
5.40985389,1,19,2014-01-29T06:30:00Z
5.408522587999999,1,18.8,2014-01-29T07:00:00Z
5.473138186,1,18.5,2014-01-29T07:30:00Z
5.538721686,1,18.6,2014-01-29T08:00:00Z
5.532012012,1,19.2,2014-01-29T08:30:00Z
5.520631336,1,19.1,2014-01-29T09:00:00Z
5.546498402,1,19.7,2014-01-29T09:30:00Z
5.577872422,1,20.7,2014-01-29T10:00:00Z
5.641356616,1,20.7,2014-01-29T10:30:00Z
5.652257596,1,21.3,2014-01-29T11:00:00Z
5.688917088,1,22.2,2014-01-29T11:30:00Z
5.704295706,1,21.9,2014-01-29T12:00:00Z
5.7443371580000004,1,22.8,2014-01-29T12:30:00Z
5.772935136,1,24.4,2014-01-29T13:00:00Z
5.812140736,1,23.8,2014-01-29T13:30:00Z
5.827833004,1,23.7,2014-01-29T14:00:00Z
5.84839258,1,23,2014-01-29T14:30:00Z
5.888057438,1,24.3,2014-01-29T15:00:00Z
5.927190014,1,24.5,2014-01-29T15:30:00Z
5.912092854000001,1,23.2,2014-01-29T16:00:00Z
5.822969392,1,22.7,2014-01-29T16:30:00Z
5.638269006000001,1,22.4,2014-01-29T17:00:00Z
5.509123474,1,22.4,2014-01-29T17:30:00Z
5.339936681999999,1,21.3,2014-01-29T18:00:00Z
5.212519314,1,20.6,2014-01-29T18:30:00Z
5.08598074,1,19.7,2014-01-29T19:00:00Z
5.044604556,1,19.5,2014-01-29T19:30:00Z
5.046722614,1,19.1,2014-01-29T20:00:00Z
4.90608166,1,18.7,2014-01-29T20:30:00Z
4.674564718,1,18.3,2014-01-29T21:00:00Z
4.434065902,1,17.7,2014-01-29T21:30:00Z
4.313732642,1,17.4,2014-01-29T22:00:00Z
4.25041408,1,17.4,2014-01-29T22:30:00Z
4.535401728,1,16.8,2014-01-29T23:00:00Z
4.559325296,1,16.8,2014-01-29T23:30:00Z
4.177977124,1,16.7,2014-01-30T00:00:00Z
3.9289502859999996,1,16.4,2014-01-30T00:30:00Z
3.780015186,1,16.4,2014-01-30T01:00:00Z
3.659624514,1,16.2,2014-01-30T01:30:00Z
3.571095366,1,16.3,2014-01-30T02:00:00Z
3.50055564,1,16.2,2014-01-30T02:30:00Z
3.50280274,1,16.6,2014-01-30T03:00:00Z
3.545490646,1,16.9,2014-01-30T03:30:00Z
3.6892260620000004,1,16.7,2014-01-30T04:00:00Z
3.894081368,1,16.7,2014-01-30T04:30:00Z
4.273166088,1,17.1,2014-01-30T05:00:00Z
4.567823118000001,1,17.1,2014-01-30T05:30:00Z
4.940280759999999,1,17.4,2014-01-30T06:00:00Z
5.208905848000001,1,17.6,2014-01-30T06:30:00Z
5.17510667,1,18.2,2014-01-30T07:00:00Z
5.241702709999999,1,18.1,2014-01-30T07:30:00Z
5.326286758,1,18.7,2014-01-30T08:00:00Z
5.362092552,1,19,2014-01-30T08:30:00Z
5.43299599,1,19.9,2014-01-30T09:00:00Z
5.531135792,1,21.4,2014-01-30T09:30:00Z
5.636229572,1,22.3,2014-01-30T10:00:00Z
5.766387886,1,22.9,2014-01-30T10:30:00Z
5.876172612,1,24.8,2014-01-30T11:00:00Z
5.99601612,1,26.4,2014-01-30T11:30:00Z
6.133841156000001,1,27.8,2014-01-30T12:00:00Z
6.286360384,1,29.2,2014-01-30T12:30:00Z
6.407776522,1,26.1,2014-01-30T13:00:00Z
6.515439186,1,27.4,2014-01-30T13:30:00Z
6.624744726,1,26.5,2014-01-30T14:00:00Z
6.741793038,1,27.9,2014-01-30T14:30:00Z
6.934812008,1,28.1,2014-01-30T15:00:00Z
7.023870892,1,26.5,2014-01-30T15:30:00Z
7.054349344,1,27.4,2014-01-30T16:00:00Z
7.063208604000001,1,27.6,2014-01-30T16:30:00Z
6.934874305999999,1,27.1,2014-01-30T17:00:00Z
6.850713584,1,26.9,2014-01-30T17:30:00Z
6.638614821999999,1,26,2014-01-30T18:00:00Z
6.432310634,1,24.9,2014-01-30T18:30:00Z
6.186554968,1,24.8,2014-01-30T19:00:00Z
6.056238176,1,24.2,2014-01-30T19:30:00Z
5.926019074,1,23.9,2014-01-30T20:00:00Z
5.668412708,1,23.8,2014-01-30T20:30:00Z
5.3337604380000005,1,23.3,2014-01-30T21:00:00Z
4.970573454,1,23.1,2014-01-30T21:30:00Z
4.775529056,1,22.7,2014-01-30T22:00:00Z
4.635072726000001,1,22.4,2014-01-30T22:30:00Z
4.837219062,1,22.1,2014-01-30T23:00:00Z
4.773340726000001,1,21.6,2014-01-30T23:30:00Z
4.390295992,1,21.3,2014-01-31T00:00:00Z
4.153326718000001,1,20.8,2014-01-31T00:30:00Z
4.026588232,1,20.4,2014-01-31T01:00:00Z
3.923270106,1,20,2014-01-31T01:30:00Z
3.829527732,1,19.8,2014-01-31T02:00:00Z
3.780244576,1,20.1,2014-01-31T02:30:00Z
3.761615764,1,20.2,2014-01-31T03:00:00Z
3.788936472,1,20.6,2014-01-31T03:30:00Z
3.9170081839999997,1,20.4,2014-01-31T04:00:00Z
4.075250046,1,20.2,2014-01-31T04:30:00Z
4.401509846,1,20.2,2014-01-31T05:00:00Z
4.668995494,1,20,2014-01-31T05:30:00Z
5.099274678,1,20.4,2014-01-31T06:00:00Z
5.449974738,1,20.5,2014-01-31T06:30:00Z
5.4676378539999995,1,20.7,2014-01-31T07:00:00Z
5.55048589,1,21.1,2014-01-31T07:30:00Z
5.703105582,1,21.3,2014-01-31T08:00:00Z
5.75770684,1,21.6,2014-01-31T08:30:00Z
5.8315763800000004,1,21.8,2014-01-31T09:00:00Z
5.909417184,1,21.8,2014-01-31T09:30:00Z
5.988749896,1,23.4,2014-01-31T10:00:00Z
6.079256602,1,23.1,2014-01-31T10:30:00Z
6.148312994,1,24.3,2014-01-31T11:00:00Z
6.202651208,1,23.9,2014-01-31T11:30:00Z
6.295764882,1,24.9,2014-01-31T12:00:00Z
6.383297453999999,1,25.5,2014-01-31T12:30:00Z
6.45241561,1,25.4,2014-01-31T13:00:00Z
6.548377676,1,25.7,2014-01-31T13:30:00Z
6.565842702,1,26.8,2014-01-31T14:00:00Z
6.640308792,1,25,2014-01-31T14:30:00Z
6.776045175999999,1,25.4,2014-01-31T15:00:00Z
6.830976512,1,25.5,2014-01-31T15:30:00Z
6.819211736000001,1,26.3,2014-01-31T16:00:00Z
6.755726776,1,25.8,2014-01-31T16:30:00Z
6.55323293,1,25.1,2014-01-31T17:00:00Z
6.367683346,1,25.6,2014-01-31T17:30:00Z
6.148929518,1,24.8,2014-01-31T18:00:00Z
5.937736826,1,23,2014-01-31T18:30:00Z
5.68793472,1,22.7,2014-01-31T19:00:00Z
5.565398336,1,21.8,2014-01-31T19:30:00Z
5.465935956,1,22,2014-01-31T20:00:00Z
5.268183378,1,22,2014-01-31T20:30:00Z
4.991484208,1,21.8,2014-01-31T21:00:00Z
4.740395098,1,21.6,2014-01-31T21:30:00Z
4.614653722,1,21.5,2014-01-31T22:00:00Z
4.534774234,1,21.4,2014-01-31T22:30:00Z
4.76588964,1,21,2014-01-31T23:00:00Z
4.690351842,1,20.1,2014-01-31T23:30:00Z
4.3044348,0,19,2014-02-01T00:00:00Z
4.01047423,0,19,2014-02-01T00:30:00Z
3.851497604,0,18.9,2014-02-01T01:00:00Z
3.738813204,0,18.8,2014-02-01T01:30:00Z
3.638521966,0,18.7,2014-02-01T02:00:00Z
3.575387114,0,18.7,2014-02-01T02:30:00Z
3.543644646,0,18.9,2014-02-01T03:00:00Z
3.530048566,0,19.2,2014-02-01T03:30:00Z
3.5656502359999998,0,19.3,2014-02-01T04:00:00Z
3.626868598,0,19.4,2014-02-01T04:30:00Z
3.7705732320000003,0,19.3,2014-02-01T05:00:00Z
3.835640292,0,19.4,2014-02-01T05:30:00Z
4.0080952860000005,0,19.3,2014-02-01T06:00:00Z
4.24133743,0,19.6,2014-02-01T06:30:00Z
4.3299429300000005,0,19.5,2014-02-01T07:00:00Z
4.466150852,0,19.7,2014-02-01T07:30:00Z
4.617484462,0,20.3,2014-02-01T08:00:00Z
4.701779601999999,0,20.8,2014-02-01T08:30:00Z
4.792608544,0,22.4,2014-02-01T09:00:00Z
4.912395006,0,22.4,2014-02-01T09:30:00Z
5.039105678,0,24.2,2014-02-01T10:00:00Z
5.1907262979999995,0,24.9,2014-02-01T10:30:00Z
5.3341218779999995,0,26.8,2014-02-01T11:00:00Z
5.489604819999999,0,27,2014-02-01T11:30:00Z
5.621221174,0,28.4,2014-02-01T12:00:00Z
5.717450189999999,0,27.5,2014-02-01T12:30:00Z
5.852582516,0,28.5,2014-02-01T13:00:00Z
6.006545138000001,0,28.5,2014-02-01T13:30:00Z
6.141530798,0,28.3,2014-02-01T14:00:00Z
6.289731928,0,28.1,2014-02-01T14:30:00Z
6.409297168,0,29,2014-02-01T15:00:00Z
6.523438651999999,0,29.1,2014-02-01T15:30:00Z
6.610413592,0,28.9,2014-02-01T16:00:00Z
6.67093378,0,28.5,2014-02-01T16:30:00Z
6.63381482,0,28.4,2014-02-01T17:00:00Z
6.575214128,0,29.2,2014-02-01T17:30:00Z
6.423989722,0,27.8,2014-02-01T18:00:00Z
6.208336576,0,26.5,2014-02-01T18:30:00Z
5.91370445,0,25.4,2014-02-01T19:00:00Z
5.728725290000001,0,24.4,2014-02-01T19:30:00Z
5.6308451580000005,0,23.7,2014-02-01T20:00:00Z
5.409518987999999,0,23.3,2014-02-01T20:30:00Z
5.147767844,0,23.5,2014-02-01T21:00:00Z
4.88360034,0,23.2,2014-02-01T21:30:00Z
4.709568236,0,23.1,2014-02-01T22:00:00Z
4.603871732,0,22.9,2014-02-01T22:30:00Z
4.777713524,0,22.6,2014-02-01T23:00:00Z
4.713764952,0,22,2014-02-01T23:30:00Z
4.32948862,0,21.8,2014-02-02T00:00:00Z
4.065034168,0,21,2014-02-02T00:30:00Z
3.8862290240000004,0,20.8,2014-02-02T01:00:00Z
3.759698432,0,20.6,2014-02-02T01:30:00Z
3.654101276,0,20.1,2014-02-02T02:00:00Z
3.571091422,0,19.6,2014-02-02T02:30:00Z
3.5235805719999997,0,19.4,2014-02-02T03:00:00Z
3.486341472,0,19.4,2014-02-02T03:30:00Z
3.4885514680000003,0,19.4,2014-02-02T04:00:00Z
3.486962936,0,19.1,2014-02-02T04:30:00Z
3.541300348,0,18.4,2014-02-02T05:00:00Z
3.522421476,0,19,2014-02-02T05:30:00Z
3.624085784,0,18.5,2014-02-02T06:00:00Z
3.807593204,0,18.8,2014-02-02T06:30:00Z
3.9191619959999997,0,19.7,2014-02-02T07:00:00Z
4.103488792,0,20.7,2014-02-02T07:30:00Z
4.315172732,0,22.8,2014-02-02T08:00:00Z
4.527725070000001,0,24,2014-02-02T08:30:00Z
4.738395714,0,25.4,2014-02-02T09:00:00Z
4.932616842000001,0,27.4,2014-02-02T09:30:00Z
5.184551013999999,0,27.3,2014-02-02T10:00:00Z
5.407159642,0,27.6,2014-02-02T10:30:00Z
5.639364,0,28.5,2014-02-02T11:00:00Z
5.892846179999999,0,29.8,2014-02-02T11:30:00Z
6.101656978,0,32.1,2014-02-02T12:00:00Z
6.364436931999999,0,32,2014-02-02T12:30:00Z
6.5591212720000005,0,34.7,2014-02-02T13:00:00Z
6.732151684000001,0,34.3,2014-02-02T13:30:00Z
6.9083541340000005,0,34.5,2014-02-02T14:00:00Z
7.114214560000001,0,35.4,2014-02-02T14:30:00Z
7.293324008,0,36.6,2014-02-02T15:00:00Z
7.466457976,0,36.5,2014-02-02T15:30:00Z
7.586056524,0,37.1,2014-02-02T16:00:00Z
7.733051756,0,38.6,2014-02-02T16:30:00Z
7.797325086,0,38.4,2014-02-02T17:00:00Z
7.810579590000001,0,38.4,2014-02-02T17:30:00Z
7.754235142000001,0,35.5,2014-02-02T18:00:00Z
7.626938496,0,34.8,2014-02-02T18:30:00Z
7.427262703999999,0,34,2014-02-02T19:00:00Z
7.301125492,0,34.1,2014-02-02T19:30:00Z
7.161523046,0,34.5,2014-02-02T20:00:00Z
6.876133624,0,33.7,2014-02-02T20:30:00Z
6.484255952000001,0,32.8,2014-02-02T21:00:00Z
6.035326167999999,0,33.4,2014-02-02T21:30:00Z
5.663634806,0,30.8,2014-02-02T22:00:00Z
5.427347568,0,29.8,2014-02-02T22:30:00Z
5.514332782,0,29.8,2014-02-02T23:00:00Z
5.3592413720000005,0,28.8,2014-02-02T23:30:00Z
4.934342704,1,27.9,2014-02-03T00:00:00Z
4.678000374,1,27.2,2014-02-03T00:30:00Z
4.513199332,1,26.6,2014-02-03T01:00:00Z
4.400392048,1,26.6,2014-02-03T01:30:00Z
4.283538522,1,25.9,2014-02-03T02:00:00Z
4.1865260939999995,1,25.9,2014-02-03T02:30:00Z
4.164236848,1,25.5,2014-02-03T03:00:00Z
4.180268924,1,25.5,2014-02-03T03:30:00Z
4.3025272459999995,1,25.4,2014-02-03T04:00:00Z
4.489721672,1,24.9,2014-02-03T04:30:00Z
4.848177422,1,25.4,2014-02-03T05:00:00Z
5.155858298,1,24.6,2014-02-03T05:30:00Z
5.611653696,1,24.7,2014-02-03T06:00:00Z
6.023077934,1,25.6,2014-02-03T06:30:00Z
6.1610610779999995,1,25.6,2014-02-03T07:00:00Z
6.370457432,1,28.4,2014-02-03T07:30:00Z
6.640001551999999,1,30.5,2014-02-03T08:00:00Z
6.8238462879999995,1,31.8,2014-02-03T08:30:00Z
6.980577825999999,1,32.5,2014-02-03T09:00:00Z
7.11719788,1,33,2014-02-03T09:30:00Z
7.187950590000001,1,33.9,2014-02-03T10:00:00Z
7.179330896000001,1,29.1,2014-02-03T10:30:00Z
7.140766002,1,26.8,2014-02-03T11:00:00Z
7.02946533,1,27,2014-02-03T11:30:00Z
6.868187824,1,24.4,2014-02-03T12:00:00Z
6.728200286,1,23.4,2014-02-03T12:30:00Z
6.679880574,1,22.8,2014-02-03T13:00:00Z
6.583608022,1,23.5,2014-02-03T13:30:00Z
6.4691919360000005,1,23.2,2014-02-03T14:00:00Z
6.346225244,1,22.5,2014-02-03T14:30:00Z
6.27500719,1,21.8,2014-02-03T15:00:00Z
6.161231775999999,1,21.2,2014-02-03T15:30:00Z
6.05361312,1,21,2014-02-03T16:00:00Z
5.882315416,1,21.3,2014-02-03T16:30:00Z
5.624397876,1,21.5,2014-02-03T17:00:00Z
5.463152738,1,21.1,2014-02-03T17:30:00Z
5.272944196,1,20.8,2014-02-03T18:00:00Z
5.1617434300000005,1,18.6,2014-02-03T18:30:00Z
5.001546264,1,18.9,2014-02-03T19:00:00Z
4.927189618000001,1,18.7,2014-02-03T19:30:00Z
4.838427184,1,18.5,2014-02-03T20:00:00Z
4.6776185120000005,1,18.4,2014-02-03T20:30:00Z
4.45151868,1,18.5,2014-02-03T21:00:00Z
4.20377831,1,18.1,2014-02-03T21:30:00Z
4.09336783,1,18,2014-02-03T22:00:00Z
4.0553381260000005,1,17.6,2014-02-03T22:30:00Z
4.34814498,1,17.1,2014-02-03T23:00:00Z
4.386805654,1,16.6,2014-02-03T23:30:00Z
4.027715444,1,16.4,2014-02-04T00:00:00Z
3.738915466,1,16.4,2014-02-04T00:30:00Z
3.57977452,1,16.3,2014-02-04T01:00:00Z
3.492420934,1,16,2014-02-04T01:30:00Z
3.42620499,1,15.7,2014-02-04T02:00:00Z
3.381605512,1,15.7,2014-02-04T02:30:00Z
3.380632528,1,15.5,2014-02-04T03:00:00Z
3.411255058,1,15.5,2014-02-04T03:30:00Z
3.5270702299999996,1,15.5,2014-02-04T04:00:00Z
3.7203071960000003,1,15.3,2014-02-04T04:30:00Z
4.128951568000001,1,15.4,2014-02-04T05:00:00Z
4.413161966,1,15.2,2014-02-04T05:30:00Z
4.781316845999999,1,14.9,2014-02-04T06:00:00Z
5.050748654,1,15.2,2014-02-04T06:30:00Z
4.952158538,1,15.5,2014-02-04T07:00:00Z
4.953291292,1,15.8,2014-02-04T07:30:00Z
5.006053636,1,17.5,2014-02-04T08:00:00Z
5.026106182,1,18.7,2014-02-04T08:30:00Z
5.04140526,1,19,2014-02-04T09:00:00Z
5.055366554,1,19.4,2014-02-04T09:30:00Z
5.09352632,1,20.5,2014-02-04T10:00:00Z
5.118865608,1,21.6,2014-02-04T10:30:00Z
5.112637662,1,21.5,2014-02-04T11:00:00Z
5.134600044,1,23.2,2014-02-04T11:30:00Z
5.17890761,1,22.9,2014-02-04T12:00:00Z
5.221937312,1,24,2014-02-04T12:30:00Z
5.24311668,1,24.6,2014-02-04T13:00:00Z
5.245474592,1,25.1,2014-02-04T13:30:00Z
5.228785692000001,1,24.8,2014-02-04T14:00:00Z
5.2555509140000005,1,25.1,2014-02-04T14:30:00Z
5.304385642000001,1,25.7,2014-02-04T15:00:00Z
5.377632028,1,25.4,2014-02-04T15:30:00Z
5.387028516,1,25.3,2014-02-04T16:00:00Z
5.348938876,1,25.3,2014-02-04T16:30:00Z
5.213919048,1,24.5,2014-02-04T17:00:00Z
5.118123870000001,1,24,2014-02-04T17:30:00Z
4.963186146,1,23.3,2014-02-04T18:00:00Z
4.85657106,1,22.2,2014-02-04T18:30:00Z
4.752806074,1,21.3,2014-02-04T19:00:00Z
4.771493856,1,20.4,2014-02-04T19:30:00Z
4.7751925,1,19.6,2014-02-04T20:00:00Z
4.625065902,1,19.1,2014-02-04T20:30:00Z
4.40232669,1,18.5,2014-02-04T21:00:00Z
4.1496781899999995,1,18,2014-02-04T21:30:00Z
4.047513442,1,17.6,2014-02-04T22:00:00Z
4.023154466,1,17.3,2014-02-04T22:30:00Z
4.310500624,1,17.1,2014-02-04T23:00:00Z
4.325328504,1,16.9,2014-02-04T23:30:00Z
3.982085022,1,16.6,2014-02-05T00:00:00Z
3.734349514,1,16.4,2014-02-05T00:30:00Z
3.5960052,1,16.1,2014-02-05T01:00:00Z
3.50487807,1,16.1,2014-02-05T01:30:00Z
3.42327732,1,16,2014-02-05T02:00:00Z
3.375533436,1,15.9,2014-02-05T02:30:00Z
3.368898502,1,15.8,2014-02-05T03:00:00Z
3.396037892,1,14.8,2014-02-05T03:30:00Z
3.500758154,1,14.7,2014-02-05T04:00:00Z
3.679616486,1,14.4,2014-02-05T04:30:00Z
4.106507961999999,1,14.4,2014-02-05T05:00:00Z
4.41514225,1,14.1,2014-02-05T05:30:00Z
4.802929392,1,14.1,2014-02-05T06:00:00Z
5.07100227,1,14.7,2014-02-05T06:30:00Z
4.974363988,1,15.3,2014-02-05T07:00:00Z
5.013887016,1,15.8,2014-02-05T07:30:00Z
5.08151236,1,17.9,2014-02-05T08:00:00Z
5.106047084,1,18.7,2014-02-05T08:30:00Z
5.1347169720000005,1,19.6,2014-02-05T09:00:00Z
5.20211328,1,20.4,2014-02-05T09:30:00Z
5.274801352000001,1,22.2,2014-02-05T10:00:00Z
5.3308941480000005,1,23.3,2014-02-05T10:30:00Z
5.377560712,1,25.1,2014-02-05T11:00:00Z
5.443175402,1,25.8,2014-02-05T11:30:00Z
5.52751867,1,25.8,2014-02-05T12:00:00Z
5.614116362,1,25.8,2014-02-05T12:30:00Z
5.698309674,1,26,2014-02-05T13:00:00Z
5.782157196,1,26.7,2014-02-05T13:30:00Z
5.84335165,1,28.2,2014-02-05T14:00:00Z
5.95646721,1,30.1,2014-02-05T14:30:00Z
6.11865316,1,30.4,2014-02-05T15:00:00Z
6.234796544,1,30.5,2014-02-05T15:30:00Z
6.27988933,1,30.2,2014-02-05T16:00:00Z
6.26879604,1,30.5,2014-02-05T16:30:00Z
6.10276934,1,29.9,2014-02-05T17:00:00Z
5.974827632,1,29.3,2014-02-05T17:30:00Z
5.789049104,1,28,2014-02-05T18:00:00Z
5.6110912740000005,1,27.1,2014-02-05T18:30:00Z
5.418812982,1,26.1,2014-02-05T19:00:00Z
5.359777707999999,1,25,2014-02-05T19:30:00Z
5.2980833700000005,1,23.9,2014-02-05T20:00:00Z
5.085818732,1,23.4,2014-02-05T20:30:00Z
4.81493387,1,23.2,2014-02-05T21:00:00Z
4.528154028,1,22.7,2014-02-05T21:30:00Z
4.383399991999999,1,22.1,2014-02-05T22:00:00Z
4.335327184,1,21.6,2014-02-05T22:30:00Z
4.6150129,1,20.5,2014-02-05T23:00:00Z
4.61256325,1,20.9,2014-02-05T23:30:00Z
4.243848236,1,20.5,2014-02-06T00:00:00Z
3.992473914,1,19.8,2014-02-06T00:30:00Z
3.869683836,1,19.4,2014-02-06T01:00:00Z
3.74049545,1,19.2,2014-02-06T01:30:00Z
3.6493939099999997,1,19.1,2014-02-06T02:00:00Z
3.605502626,1,18.9,2014-02-06T02:30:00Z
3.61308544,1,18.7,2014-02-06T03:00:00Z
3.67986802,1,18.1,2014-02-06T03:30:00Z
3.783983616,1,17.8,2014-02-06T04:00:00Z
3.9792868720000003,1,17.8,2014-02-06T04:30:00Z
4.34035976,1,17.9,2014-02-06T05:00:00Z
4.599755846,1,17.6,2014-02-06T05:30:00Z
4.96166088,1,17.6,2014-02-06T06:00:00Z
5.250661028000001,1,18.4,2014-02-06T06:30:00Z
5.216203709999999,1,19.8,2014-02-06T07:00:00Z
5.3319627060000006,1,21.8,2014-02-06T07:30:00Z
5.459935118000001,1,22.9,2014-02-06T08:00:00Z
5.554109498,1,23.9,2014-02-06T08:30:00Z
5.658132564,1,25.5,2014-02-06T09:00:00Z
5.762971164,1,26,2014-02-06T09:30:00Z
5.888453488,1,27.1,2014-02-06T10:00:00Z
6.011058436,1,28.4,2014-02-06T10:30:00Z
6.137950138,1,28.9,2014-02-06T11:00:00Z
6.262056454,1,30.3,2014-02-06T11:30:00Z
6.437607118,1,32,2014-02-06T12:00:00Z
6.6172265900000005,1,32.3,2014-02-06T12:30:00Z
6.798959024,1,32.8,2014-02-06T13:00:00Z
6.968258799999999,1,33,2014-02-06T13:30:00Z
7.102225000000001,1,33.4,2014-02-06T14:00:00Z
7.288999007999999,1,33.9,2014-02-06T14:30:00Z
7.532595728,1,34.4,2014-02-06T15:00:00Z
7.697254538,1,34.2,2014-02-06T15:30:00Z
7.800893422,1,34.9,2014-02-06T16:00:00Z
7.88818676,1,34.7,2014-02-06T16:30:00Z
7.7968210440000005,1,35,2014-02-06T17:00:00Z
7.720482494,1,35.1,2014-02-06T17:30:00Z
7.525978684,1,34,2014-02-06T18:00:00Z
7.3479403560000005,1,33.5,2014-02-06T18:30:00Z
7.127506268,1,33.4,2014-02-06T19:00:00Z
6.989607892,1,33.1,2014-02-06T19:30:00Z
6.754085138000001,1,32.6,2014-02-06T20:00:00Z
6.413738318,1,32.2,2014-02-06T20:30:00Z
5.9705604039999995,1,31.5,2014-02-06T21:00:00Z
5.512878548,1,31,2014-02-06T21:30:00Z
5.2164294579999995,1,29.9,2014-02-06T22:00:00Z
5.03391997,1,29.4,2014-02-06T22:30:00Z
5.196838544,1,28.7,2014-02-06T23:00:00Z
5.081553446,1,28.4,2014-02-06T23:30:00Z
4.69438571,1,26.8,2014-02-07T00:00:00Z
4.434391342,1,26.3,2014-02-07T00:30:00Z
4.292646953999999,1,26,2014-02-07T01:00:00Z
4.142537274,1,25.9,2014-02-07T01:30:00Z
4.053641736,1,25,2014-02-07T02:00:00Z
3.996533586,1,25,2014-02-07T02:30:00Z
3.977646608,1,24.5,2014-02-07T03:00:00Z
4.022836804,1,24.3,2014-02-07T03:30:00Z
4.158681155999999,1,24.1,2014-02-07T04:00:00Z
4.3307788899999995,1,24.2,2014-02-07T04:30:00Z
4.649721282000001,1,24.1,2014-02-07T05:00:00Z
4.916368459999999,1,24.2,2014-02-07T05:30:00Z
5.309287062,1,24,2014-02-07T06:00:00Z
5.6992410200000005,1,24.7,2014-02-07T06:30:00Z
5.8104141380000005,1,26.2,2014-02-07T07:00:00Z
6.029566696,1,27.6,2014-02-07T07:30:00Z
6.224140218,1,29,2014-02-07T08:00:00Z
6.318059396,1,28.5,2014-02-07T08:30:00Z
6.4675372719999995,1,30.1,2014-02-07T09:00:00Z
6.6309430780000005,1,30.6,2014-02-07T09:30:00Z
6.816507888,1,32.5,2014-02-07T10:00:00Z
6.971779956000001,1,33,2014-02-07T10:30:00Z
7.141428031999999,1,34,2014-02-07T11:00:00Z
7.320088190000001,1,34.5,2014-02-07T11:30:00Z
7.479676744000001,1,35,2014-02-07T12:00:00Z
7.5906247,1,35.6,2014-02-07T12:30:00Z
7.5941551920000006,1,30.3,2014-02-07T13:00:00Z
7.598922024,1,26.5,2014-02-07T13:30:00Z
7.574893299999999,1,27.6,2014-02-07T14:00:00Z
7.549596308,1,26.9,2014-02-07T14:30:00Z
